Date,Open,High,Low,Close,Volume
2026-02-12,268.10798975716045,275.46621856633783,259.94051360693726,261.4891052246094,43323100
2026-02-13,261.7688319830923,261.9886306947134,255.21485759663088,261.4891052246094,43323100
2026-02-17,257.8124646511843,266.0449008431299,255.30478047881587,263.6371154785156,58469100
2026-02-18,263.35737977838915,266.57441720150126,262.20844437502524,264.106689453125,34203300
2026-02-19,262.35827847824623,262.35827847824623,259.81060750150084,260.3401184082031,30845300
2026-02-20,258.73163460792017,264.5063132392292,257.9223826043077,264.3364562988281,42070500
2026-02-23,263.172535592046,269.1819753311392,261.106516071205,265.9349670410156,37308200
2026-02-24,267.61343657617186,271.8895263671875,267.46358073991865,271.8895263671875,43323100
2026-02-25,271.5298429675081,274.6869380517792,270.8005039088116,271.8895263671875,43323100
2026-02-26,272.0443664945292,275.8558253670768,270.55071567552415,272.6987609863281,32345100
2026-02-27,272.5588900215503,272.5588900215503,262.6480379442022,272.6987609863281,72366500
2026-03-02,262.16844722421786,266.2846497598317,259.960490133898,264.476318359375,41827900
2026-03-03,263.23749216234586,265.31556422164516,259.8905695547566,263.5072326660156,38568900
2026-03-04,264.4063951364299,265.9050144519466,257.9278640183882,262.2783508300781,39803100
2026-03-05,260.54995479568396,261.3192350446657,253.4796579933257,260.0504150390625,43323100
2026-03-06,258.00229348218727,258.53178361058343,254.13584003818684,257.2229919433594,41120000
2026-03-09,255.45463216869055,260.9095975388004,253.44647267699952,257.2229919433594,43323100
2026-03-10,257.4128391437035,262.2384104290217,256.71350175461305,260.58990478515625,43323100
2026-03-11,260.8496568052655,260.8496568052655,259.3110658747261,260.5699157714844,26218900
2026-03-12,258.4219063383753,258.71164792954545,253.94601921584928,255.52456665039065,40794000
2026-03-13,255.24483747003177,255.24483747003177,249.29033192864068,249.8897705078125,43323100
2026-03-16,251.8779423541949,253.6563027081548,249.6499992581203,252.58729553222656,32074200
2026-03-17,252.72716690012703,254.89516767044785,251.94787083452104,253.99598693847656,32361600
2026-03-18,252.3974721128864,254.70534343896443,247.0641831357955,249.70994567871097,35757900
2026-03-19,249.17043241392184,251.5982036354298,247.0723745163624,248.73085021972656,43323100
2026-03-20,247.7517334570195,248.97061168291063,245.77356028907465,247.76173400878903,88331100
2026-03-23,253.73622734962268,254.3656523266213,250.0496214753341,251.25851440429688,40546100
2026-03-24,250.1195650925759,254.5954370944537,249.32029842391177,251.4083709716797,45152300
2026-03-25,251.00374806686966,254.76528059453105,251.3684162845015,251.4083709716797,28476700
2026-03-26,251.88793104116343,256.76344411909713,250.53918279672283,252.6572265625,41796700
2026-03-27,253.666280215245,255.2548282141602,247.8416601166152,248.57098388671875,43323100
2026-03-30,249.83982057534303,250.63907198816295,245.2840052006544,246.40298461914065,39446200
2026-03-31,247.6818040942864,253.5563812255859,246.87255213324852,253.5563812255859,49598100
2026-04-01,253.8461228128272,255.94418062939917,248.2658552105172,255.3946990966797,40059400
2026-04-02,255.06000724336496,255.89424639361263,250.4192795609811,255.68443298339844,31289400
2026-04-06,256.27389167390277,261.9186847371787,256.2239194053331,258.6217041015625,29329900
2026-04-07,255.92421782448065,255.96418954301225,248.28526385672188,253.26666259765625,62148000
2026-04-08,257.34290636192713,259.51090582044134,256.29386854025813,258.66168212890625,41032800
2026-04-09,258.7615948993736,260.879638597066,255.8342992320816,260.2502136230469,28121600
2026-04-10,259.7406946341393,261.94865175168746,258.78155637925676,260.240234375,31291500
2026-04-13,259.49093671136296,259.9405042051452,256.4237552437805,258.96142578125,43323100
2026-04-14,259.01136264890187,259.01136264890187,251.2410217694348,258.59173583984375,48370700
2026-04-15,257.92237663273806,266.3146386359468,257.57269269729437,258.59173583984375,49913500
2026-04-16,266.55439590858066,266.91408037974617,261.0294875448873,263.15753173828125,43323100
2026-04-17,268.31777173555963,272.0493335842862,266.47448343207725,269.98126220703125,61436200
2026-04-20,270.08114756253855,274.0275237795767,270.04120633500696,272.79864501953125,36590200
2026-04-21,271.250098918132,272.5488901425708,265.1557075406741,265.9250183105469,50209800
2026-04-22,273.0234585604026,273.48803128351057,266.62435952726383,272.9185791015625,43249200
2026-04-23,274.79681820267325,275.5161566987003,271.39995382845746,273.1783142089844,33399600
2026-04-24,272.50893317942314,272.80864483253174,269.4017800912603,270.81048583984375,38157100
2026-04-27,265.84505761361925,268.1129570778125,264.8260075108844,267.3636474609375,41466800
2026-04-28,272.0893199684016,272.97851539952296,268.4127145556596,267.3636474609375,40018900
2026-04-29,267.3037117460274,270.7905199823619,266.7942019267937,269.92132568359375,30047900
2026-04-30,270.25102650288807,275.7459641951834,267.893213328058,271.1002502441406,91848200
2026-05-01,274.8268016796128,286.95561044034525,278.1137509144006,279.88214111328125,43323100
2026-05-04,279.4025768563376,280.3716851917065,271.9605346359553,276.5751647949219,46668400
2026-05-05,276.6750995896243,284.30808218316156,276.2455026895375,283.9184265136719,49311700
2026-05-06,281.66051049385584,287.76487170009636,280.8112868075762,287.245361328125,58336100
2026-05-07,289.00371711581823,291.8611003514943,285.5169394038565,287.1754150390625,45224300
2026-05-08,289.7430674686918,294.4886952888782,289.7330669166447,287.1754150390625,52692800
2026-05-11,291.9800109863281,293.8800048828125,285.0636047363281,292.67999267578125,43323100
2026-05-12,292.55999755859375,295.2699890136719,292.55999755859375,294.79998779296875,45748100
2026-05-13,294.3399963378906,300.9200134277344,293.5,298.8699951171875,52684300
2026-05-14,296.1199951171875,300.45001220703125,295.3800048828125,298.2099914550781,35324900
2026-05-15,297.8999938964844,303.20001220703125,296.5199890136719,300.2300109863281,54862800
2026-05-18,300.239990234375,300.6600036621094,294.9100036621094,297.8399963378906,34483000
2026-05-19,299.2099914550781,300.510009765625,296.3500061035156,298.9700012207031,42243600
2026-05-20,298.17999267578125,302.79998779296875,298.0799865722656,302.25,38229800
2026-05-21,301.05999755859375,305.5400085449219,300.3999938964844,304.989990234375,43323100
2026-05-22,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875,43670200
2026-05-26,309.55999755859375,309.55999755859375,307.6700134277344,308.3299865722656,48000500
2026-05-27,308.3299865722656,313.260009765625,308.29998779296875,310.8500061035156,43323100
2026-05-28,310.67999267578125,312.79998779296875,309.57000732421875,312.510009765625,43323100
2026-05-29,311.7799987792969,315.0,309.5299987792969,312.05999755859375,70026800
