Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-02,115.59829771710115,117.74484517343203,114.96747375221243,117.06145477294922,12253600,0.0,0.0
2021-02-03,117.09648933123634,118.94515132332216,116.97382986408331,118.40194702148438,10600800,0.0,0.0
2021-02-04,118.6910711156851,121.48596890279973,118.6910711156851,121.12674713134766,12419500,0.0,0.0
2021-02-05,122.12554707918179,122.21316670868592,120.36450482472777,120.89018249511719,10051300,0.0,0.0
2021-02-08,121.08289698613075,122.92280167728251,121.0653703919545,122.7826156616211,10136400,0.0,0.0
2021-02-09,122.16056276921587,122.642443898506,121.38079634868305,122.2919921875,8614800,0.0,0.0
2021-02-10,122.65996107402819,123.42220083980543,121.81885831578708,122.36207580566406,10323200,0.0,0.0
2021-02-11,122.36211143034133,123.14187801800786,121.10046361009915,122.02041625976562,9201000,0.0,0.0
2021-02-12,121.82765369797785,124.07057702909019,121.7838438861138,123.75516510009766,8324600,0.0,0.0
2021-02-16,125.77026762026841,127.3210437004066,124.76269565127062,126.73401641845703,12130600,0.0,0.0
2021-02-17,126.1207238927326,127.37361475555912,125.39352393452384,127.1282958984375,10810100,0.0,0.0
2021-02-18,126.16457608988883,127.7328659798103,125.63888500862913,127.5576400756836,10587800,0.0,0.0
2021-02-19,127.79421918571217,130.40512159613343,127.79421918571217,129.6866912841797,11969800,0.0,0.0
2021-02-22,128.6790701044949,131.58787019589346,128.6089770863903,130.90447998046875,11488400,0.0,0.0
2021-02-23,132.744364078079,133.44528085067728,131.06217184516845,131.95584106445312,16234400,0.0,0.0
2021-02-24,131.51780428457832,134.71572035256767,131.51780428457832,134.27764892578125,15061400,0.0,0.0
2021-02-25,135.1625681959784,135.71452912915785,131.93835538958197,132.4552764892578,18127700,0.0,0.0
2021-02-26,131.68424051140448,132.18363486076979,128.36365244329977,128.94190979003906,19829200,0.0,0.0
2021-03-01,131.00086567324564,132.63049169749863,130.08966974093366,131.85948181152344,14845500,0.0,0.0
2021-03-02,131.49152745983244,132.98096770952708,131.28124835195757,131.43019104003906,14221700,0.0,0.0
2021-03-03,132.4990360666763,135.78457067811155,132.1398277761707,133.97096252441406,14324100,0.0,0.0
2021-03-04,133.70812815786616,135.25890436621202,130.21231422891725,131.9120330810547,20093900,0.0,0.0
2021-03-05,134.24259181587536,134.47915409917874,129.64284242664147,132.2187042236328,18465100,0.0,0.0
2021-03-08,133.5854576576524,136.20512873396495,132.07849137969745,133.97096252441406,17133300,0.0,0.0
2021-03-09,132.7356058306,135.1449980156439,131.26369265825153,133.0247344970703,16238800,0.0,0.0
2021-03-10,133.09485012195302,136.8184568587185,132.7443849959897,135.91603088378906,14342200,0.0,0.0
2021-03-11,135.0223639976695,136.80968938175963,134.36525691443552,135.20635986328125,11771500,0.0,0.0
2021-03-12,137.4317749790626,138.1064087511779,135.86348508006586,136.80970764160156,12849500,0.0,0.0
2021-03-15,136.98489582151612,137.48429013334163,134.890915619253,136.1262664794922,12101100,0.0,0.0
2021-03-16,135.0048226851118,135.45166400909298,133.34015693656318,134.4966583251953,12805600,0.0,0.0
2021-03-17,136.10000185838342,137.44926908361168,134.0936409864517,135.88096618652344,13952400,0.0,0.0
2021-03-18,138.08010492409906,141.66352561955372,137.65079015703594,138.1239013671875,21898500,0.0,0.0
2021-03-19,136.24895797706222,136.6257063217128,132.4640281450565,135.92478942871094,54418800,0.0,0.0
2021-03-22,133.87464446064223,134.89973010042522,131.95588927506876,132.27130126953125,19944800,0.0,0.0
2021-03-23,131.71054314832278,133.2788328115755,130.51023184121524,130.94830322265625,17076300,0.0,0.0
2021-03-24,131.42144104081518,134.20756917381792,131.2987815639323,131.9646453857422,13079800,0.0,0.0
2021-03-25,131.4214269403093,134.02357226323772,130.8344128375747,133.6555938720703,15608300,0.0,0.0
2021-03-26,135.18881934575157,136.19637808875686,133.65556964273173,135.88096618652344,16754400,0.0,0.0
2021-03-29,133.2788324081354,134.6894227868607,132.33259662282177,133.76947021484375,17570300,0.0,0.0
2021-03-30,135.32902912716807,136.56438037284929,134.82086467503248,135.34654235839844,13184300,0.0,0.0
2021-03-31,134.29512013728066,135.35525843516572,133.27879163778104,133.3751678466797,16736700,0.0,0.0
2021-04-01,133.0860910183831,134.74200043841145,132.7794490480837,134.6719207763672,16561500,0.0,0.0
2021-04-05,136.07317268453153,136.54908381723237,134.48683810250495,135.38575744628906,13508000,0.9,0.0
2021-04-06,134.65427043739672,135.9674166606182,133.8346651571286,134.43394470214844,13071600,0.0,0.0
2021-04-07,134.9274802024861,136.80464624670302,134.5308831369443,136.54025268554688,16903500,0.0,0.0
2021-04-08,135.72064768407145,137.0514102325595,134.23124361955638,136.70770263671875,12335500,0.0,0.0
2021-04-09,137.3158127759061,138.39981165713579,136.5755215129988,137.7300262451172,12122400,0.0,0.0
2021-04-12,137.11308548891574,138.58485948949442,137.1042773024259,137.4391632080078,12273400,0.0,0.0
2021-04-13,136.38163572658038,136.77821937681134,134.33700636454745,135.7999725341797,16113600,0.0,0.0
2021-04-14,133.49095948837055,135.57083499725059,133.01504836265195,133.26182556152344,19939600,0.0,0.0
2021-04-15,133.29705213668674,134.13428713000596,131.59614414113608,134.10784912109375,17694100,0.0,0.0
2021-04-16,135.6060801940227,136.17011354237428,134.56614917109334,135.10374450683594,13773400,0.0,0.0
2021-04-19,135.20949079487588,135.6148960502958,134.15192999274,134.5308837890625,11900200,0.0,0.0
2021-04-20,133.7288973303149,133.73770551754404,131.0056613437413,131.5520782470703,13716700,0.0,0.0
2021-04-21,130.2477428358357,132.73302333820973,129.3664399821055,132.67132568359375,12236700,0.0,0.0
2021-04-22,132.39813618542368,132.45983384574114,129.78066539215624,129.8776092529297,15256100,0.0,0.0
2021-04-23,129.7101840956057,133.19134210654929,129.27835418210762,132.3629150390625,14041900,0.0,0.0
2021-04-26,132.8828219988533,134.3634175495466,132.53030629267556,132.68893432617188,10799100,0.0,0.0
2021-04-27,132.63611132408963,133.57911205879174,132.29240366653653,133.29708862304688,12821200,0.0,0.0
2021-04-28,134.33696341597832,134.74236857284478,133.42922271545086,134.16070556640625,8943700,0.0,0.0
2021-04-29,135.31523612348565,136.8487079514079,135.01559637648464,136.76939392089844,12976900,0.0,0.0
2021-04-30,135.80877750136375,136.152485082393,134.84814715390007,135.55319213867188,11705100,0.0,0.0
2021-05-03,136.46977780857608,137.02498956591185,134.95393554078228,135.15663146972656,11801100,0.0,0.0
2021-05-04,134.7248074099929,137.16602088583608,134.08145987977665,137.02500915527344,12977700,0.0,0.0
2021-05-05,137.48324608836128,139.4926155323051,136.27586547402703,138.8228302001953,10506700,0.0,0.0
2021-05-06,139.3075676580866,141.73115083837945,138.50557872372548,141.6165771484375,13542400,0.0,0.0
2021-05-07,138.55847609030027,142.33045232693212,138.38221815774725,142.101318359375,14257800,0.0,0.0
2021-05-10,142.33045826339801,144.2957605161909,141.9955587642461,142.0836944580078,14014300,0.0,0.0
2021-05-11,141.9603193899926,143.11482441671296,139.28115016302644,139.7218017578125,15451700,0.0,0.0
2021-05-12,140.6647718755699,141.69589476824692,138.3910085298142,138.7611541748047,14381700,0.0,0.0
2021-05-13,139.4044668835533,143.16763350863337,138.963815494824,142.3303985595703,15395000,0.0,0.0
2021-05-14,143.11480432291432,144.930286486914,142.76228847562766,144.54251098632812,10584000,0.0,0.0
2021-05-17,143.97844905951146,145.28278702101846,143.678809303874,145.1241455078125,9886800,0.0,0.0
2021-05-18,145.13296817523488,145.85564307311154,142.98260020175584,143.0795440673828,11098100,0.0,0.0
2021-05-19,141.88978098698632,142.04840906987988,139.8099053985892,141.98672485351562,13278900,0.0,0.0
2021-05-20,141.73997497558594,142.6477160658073,140.58547010050546,141.73997497558594,10426000,0.0,0.0
2021-05-21,142.18941110750353,143.84626491458127,141.83689531551977,143.3527374267578,10249000,0.0,0.0
2021-05-24,143.9696373191826,144.73636651251616,142.8768169197114,144.12826538085938,9440300,0.0,0.0
2021-05-25,144.4015068164935,146.03190935310656,142.38331534752007,142.63890075683594,12609100,0.0,0.0
2021-05-26,144.1547181865093,144.30453806203187,142.162965076071,142.62124633789062,13058300,0.0,0.0
2021-05-27,144.48960335056196,145.19464833854215,143.27341453010115,144.84213256835938,15707500,0.0,0.0
2021-05-28,145.13294016270476,145.36208749956714,143.8814917873673,144.74517822265625,10291300,0.0,0.0
2021-06-01,146.1817210196348,147.09828364968973,145.8380133952683,146.34036254882812,9445400,0.0,0.0
2021-06-02,147.40674309791964,147.56538463946117,145.88209258886187,146.34918212890625,10498600,0.0,0.0
2021-06-03,145.77632057277856,147.3979147331475,145.11534337666578,146.44610595703125,13354400,0.0,0.0
2021-06-04,146.48138609475447,146.8867779677455,145.44144150130873,146.68408203125,8510800,0.0,0.0
2021-06-07,147.1776318831497,147.26576758069038,145.5384074212769,145.99668884277344,7267200,0.0,0.0
2021-06-08,144.9655183909461,146.08476338802527,143.7933839240422,145.41497802734375,10370700,0.0,0.0
2021-06-09,144.65707876846565,144.72758462456125,143.01785459518965,143.59951782226562,12377400,0.0,0.0
2021-06-10,144.85095814491547,145.62650906955795,141.28167839097026,141.36099243164062,12119400,0.0,0.0
2021-06-11,141.3874505001537,142.06605765547218,140.1800695510798,141.26406860351562,13683800,0.0,0.0
2021-06-14,141.14067813661973,141.29931967844612,138.06493909732725,138.86692810058594,19917900,0.0,0.0
2021-06-15,138.10015848255034,138.29404619178553,135.8352170757425,136.7605743408203,24485500,0.0,0.0
2021-06-16,136.3640077894381,138.9109728909911,134.93630124979595,137.72122192382812,25321200,0.0,0.0
2021-06-17,138.45272021392677,138.76998986284713,133.2970917808755,133.74655151367188,29722400,0.0,0.0
2021-06-18,131.57853762087572,131.93105343387572,130.04506559433165,130.36233520507812,43595700,0.0,0.0
2021-06-21,131.3846357699513,133.252993583774,131.33175974844534,132.5743865966797,18664800,0.0,0.0
2021-06-22,132.72420070169474,133.0502784188396,131.0144711999708,132.3804931640625,14251200,0.0,0.0
2021-06-23,132.37171319730788,133.99330755464524,132.27476932553137,133.18251037597656,12733300,0.0,0.0
2021-06-24,133.88753573410224,134.9450965307389,133.2706263900321,134.40750122070312,13733200,0.0,0.0
2021-06-25,134.47803159707985,136.1613236803624,133.66723439017304,135.76473999023438,15484900,0.0,0.0
2021-06-28,135.45627988667573,136.14369520910597,134.06381941498898,136.01150512695312,14125800,0.0,0.0
2021-06-29,136.60193032492788,137.75643481024946,135.37692000378948,135.84400939941406,14528700,0.0,0.0
2021-06-30,135.50032403100457,137.553761449546,135.46507783113424,137.07785034179688,12531000,0.0,0.0
2021-07-01,137.71242931161692,138.48798040900857,136.97213787189898,138.4351043701172,10479400,0.0,0.0
2021-07-02,138.2312271213093,138.55919755619064,137.49552866754337,138.30213928222656,11424000,0.9,0.0
2021-07-06,138.0805328114798,138.0805328114798,135.04025023398185,135.9798126220703,15083400,0.0,0.0
2021-07-07,134.73881344059552,136.75090273228162,134.33108562604545,136.13929748535156,12271800,0.0,0.0
2021-07-08,134.38430981746646,135.19977923550832,132.9926842662223,133.79043579101562,17834600,0.0,0.0
2021-07-09,135.66069642007983,138.40847105912547,135.24409601728655,138.0716552734375,13694500,0.0,0.0
2021-07-12,136.81299170185636,141.07648460789807,136.4495720361371,140.04827880859375,19940400,0.0,0.0
2021-07-13,138.31981640269902,139.50756420028057,136.05954118932092,137.9652557373047,22671700,0.0,0.0
2021-07-14,138.23118160998163,139.4100705375085,135.57203731408546,137.4954833984375,14622800,0.0,0.0
2021-07-15,136.4141538052923,138.74534227066655,136.236880150061,137.7969207763672,11539300,0.0,0.0
2021-07-16,138.24007071476723,138.5237057740701,133.86134374994975,134.6502227783203,14002700,0.0,0.0
2021-07-19,131.671999551726,132.79770805767538,129.15467885938415,130.27151489257812,22172900,0.0,0.0
2021-07-20,129.87262091028344,133.94996768715788,129.70420626159904,132.70018005371094,15385200,0.0,0.0
2021-07-21,134.77431218891908,136.19251449920242,134.16270677897018,135.49227905273438,12356700,0.0,0.0
2021-07-22,135.51002540099716,136.0063969405435,132.93065165966516,133.7815704345703,9913300,0.0,0.0
2021-07-23,134.26906281245886,135.47454216634478,133.1788173790153,133.52450561523438,9666100,0.0,0.0
2021-07-26,133.12567478837076,134.6945742445219,133.1079433666601,134.41978454589844,8208000,0.0,0.0
2021-07-27,133.31175897047203,135.16430640085173,132.77993823827353,134.24246215820312,11218700,0.0,0.0
2021-07-28,134.98704268827927,135.41251557789045,133.7372549597358,134.46408081054688,9217300,0.0,0.0
2021-07-29,135.74050220717322,136.3875571050456,134.65025642922976,135.6164093017578,9063500,0.0,0.0
2021-07-30,135.2441270153155,136.21027986233892,134.02091589057386,134.53501892089844,9805200,0.0,0.0
2021-08-02,134.7565818636977,136.90162352640857,133.9056631756532,133.99429321289062,10203200,0.0,0.0
2021-08-03,134.6856894630543,135.900041524692,132.53178853840174,135.51889038085938,10394800,0.0,0.0
2021-08-04,134.0652401740777,135.94436516286194,133.76387362401084,134.05638122558594,10155000,0.0,0.0
2021-08-05,134.97818099485653,136.22798222307588,134.7388541899592,135.74932861328125,9151500,0.0,0.0
2021-08-06,137.55757823416758,139.88876643400226,137.4866660751299,139.60511779785156,13328800,0.0,0.0
2021-08-09,139.62280611457481,140.53577790202644,138.18685900631206,139.4543914794922,9516900,0.0,0.0
2021-08-10,138.9314887264466,141.80335711323505,138.55033751794645,141.1651611328125,8667000,0.0,0.0
2021-08-11,141.8210222479502,143.15059433152473,141.0055529930373,142.84922790527344,9156500,0.0,0.0
2021-08-12,143.48745368821557,143.921772003893,142.30856457045914,143.4076690673828,8844200,0.0,0.0
2021-08-13,143.40763176076828,143.73560205527139,141.4398776192794,141.80328369140625,8980900,0.0,0.0
2021-08-16,140.88147684112778,140.96124792957355,138.9668895677798,140.8726043701172,8755800,0.0,0.0
2021-08-17,139.6671155068264,140.810541494785,137.62843570125315,139.1707305908203,9347200,0.0,0.0
2021-08-18,138.5503140973809,140.05716020333935,137.69052281145957,137.90325927734375,8065500,0.0,0.0
2021-08-19,135.75818787737498,137.88549797474397,135.62522254309707,136.7509307861328,9517700,0.0,0.0
2021-08-20,136.81300383307882,137.30050288751434,135.75820757691088,137.14096069335938,6974100,0.0,0.0
2021-08-23,137.6816576116109,139.24168438191933,137.60188651244337,138.89599609375,7934600,0.0,0.0
2021-08-24,139.16192423522904,140.535818548943,139.0466902884,139.75579833984375,7670900,0.0,0.0
2021-08-25,140.50033755954504,143.3988090756872,139.87101421994598,142.6365203857422,11335000,0.0,0.0
2021-08-26,143.8242420307152,145.2158673298207,142.84035812930955,143.3721923828125,11027500,0.0,0.0
2021-08-27,143.37222210264332,144.62202338987353,142.93789025474575,144.52452087402344,8780200,0.0,0.0
2021-08-30,144.6663247549273,144.91451048294923,141.7146728554796,142.21104431152344,7937600,0.0,0.0
2021-08-31,142.2110652489756,143.03539364017527,141.24491255656636,141.7767333984375,12340800,0.0,0.0
2021-09-01,142.01606679453946,142.49470692690596,140.9080897495971,141.5728759765625,8729900,0.0,0.0
2021-09-02,141.838765017992,143.24810829338364,141.31578967750363,142.22877502441406,8813300,0.0,0.0
2021-09-03,142.1667413091675,142.6099320998969,141.06762327911918,141.36900329589844,7959700,0.0,0.0
2021-09-07,141.81214965031856,143.04421912147748,140.89917798950106,141.1207733154297,9285600,0.0,0.0
2021-09-08,140.837158587275,141.448763997554,140.08372888835854,140.49147033691406,7852700,0.0,0.0
2021-09-09,140.28761893390197,142.55675365480252,140.1192042667069,141.10308837890625,7904300,0.0,0.0
2021-09-10,142.3174522324594,142.45927655910066,139.35694042066226,139.4810333251953,8311600,0.0,0.0
2021-09-13,140.518071320401,141.86537511406553,140.11034336613898,141.69696044921875,10052800,0.0,0.0
2021-09-14,142.2199136179085,143.00879263768573,138.50597284751478,139.2239532470703,11685600,0.0,0.0
2021-09-15,138.913732776238,140.65990570254004,138.69213736452565,140.19012451171875,11691500,0.0,0.0
2021-09-16,141.29806647430257,142.57445789274993,139.3568889858395,140.12803649902344,10880900,0.0,0.0
2021-09-17,139.49872953975924,140.94352223679576,139.16190023027534,139.76463317871094,25581600,0.0,0.0
2021-09-20,136.4052763472482,136.9991504505012,133.39158404191113,135.58094787597656,15819900,0.0,0.0
2021-09-21,136.08617595086974,136.99028903623685,135.24411607410832,135.59866333007812,8999900,0.0,0.0
2021-09-22,137.56643332306157,139.38351846273306,137.4778032705843,138.19577026367188,11236200,0.0,0.0
2021-09-23,140.04830195552591,143.33678385755564,139.75579438539032,142.8669891357422,12336100,0.0,0.0
2021-09-24,143.09743791055868,145.00315281056876,142.54788568406644,144.51564025878906,10102400,0.0,0.0
2021-09-27,146.25296382658053,148.38027425401413,145.90727554399484,148.00799560546875,13220900,0.0,0.0
2021-09-28,148.64618465118625,150.06440055478947,146.83797222294592,147.2102508544922,13387900,0.0,0.0
2021-09-29,147.3254843400693,147.9370762524775,146.2884060176907,147.0950164794922,7777100,0.0,0.0
2021-09-30,147.95480547062252,148.01685867065802,144.29404537157927,145.091796875,13161200,0.0,0.0
2021-10-01,145.36653704654566,149.17797944242133,145.0119899272061,148.1409149169922,11285000,0.0,0.0
2021-10-04,147.99916147569397,151.07490722181078,146.90004323965252,147.98143005371094,14120000,0.0,0.0
2021-10-05,149.1049691924734,151.71771035696676,148.62343128073803,150.39796447753906,12292900,1.0,0.0
2021-10-06,149.80050556305105,150.79031833267277,148.0259724408329,150.71897888183594,8692600,0.0,0.0
2021-10-07,152.66292370438245,152.93935556466133,151.18266075499577,151.67311096191406,10195400,0.0,0.0
2021-10-08,151.6106749312247,152.78774164640345,150.9686335932703,151.7890167236328,8190100,0.0,0.0
2021-10-11,152.30624962233819,152.74318506505367,148.43617612240683,148.5966796875,12154700,0.0,0.0
2021-10-12,147.8030478222222,148.64126939567723,146.92916332519033,147.4552764892578,13032600,0.0,0.0
2021-10-13,146.30494746923307,147.49985260162964,143.21066866354056,143.56735229492188,22753500,0.0,0.0
2021-10-14,144.23617876408196,146.2514676153576,142.72916488927265,145.7699432373047,15176800,0.0,0.0
2021-10-15,147.44638038353847,149.06930891373983,146.36738973573767,148.5699462890625,14267400,0.0,0.0
2021-10-18,148.45399133683782,150.35336504260107,147.94571647310073,148.51641845703125,12672900,0.0,0.0
2021-10-19,149.27440601184736,150.38905962187192,148.5432003191092,150.31773376464844,8053900,0.0,0.0
2021-10-20,150.07690393843384,152.3686237562131,149.3278602817235,152.3418731689453,8185600,0.0,0.0
2021-10-21,152.2706304073779,152.77891910137956,150.41584474181312,151.14706420898438,8415200,0.0,0.0
2021-10-22,151.6196152219426,153.45656187508905,151.32534508722364,153.1801300048828,8817900,0.0,0.0
2021-10-25,154.0094444092062,154.23237509999177,152.0208928506401,152.43109130859375,10159200,0.0,0.0
2021-10-26,152.48457918590708,153.81325088537966,152.07438076376243,152.8412628173828,8015100,0.0,0.0
2021-10-27,151.87824703634362,152.21709247731883,149.22090306446952,149.65785217285156,9847000,0.0,0.0
2021-10-28,150.07693281347903,152.04763235660454,149.7737503617072,151.91387939453125,7212900,0.0,0.0
2021-10-29,152.64511326006627,153.59035092503674,151.04893532112914,151.4947967529297,8140100,0.0,0.0
2021-11-01,153.4120013642685,153.67060862435602,150.71008207222275,151.41455078125,7435500,0.0,0.0
2021-11-02,151.4145407390419,153.09989635999239,150.62982028683703,152.01199340820312,7173800,0.0,0.0
2021-11-03,151.70880703890342,152.60052985489583,150.8349088824714,152.06549072265625,8402700,0.0,0.0
2021-11-04,151.59289106689397,151.77123292329742,148.46294862618703,150.0680389404297,9574200,0.0,0.0
2021-11-05,150.61199071655346,151.6731431329804,149.28333231834785,149.85403442382812,7975600,0.0,0.0
2021-11-08,150.7457416010709,152.41325887786448,150.4693097109725,150.75465393066406,6413700,0.0,0.0
2021-11-09,149.22984689784147,150.22857228635945,148.56105465947041,149.61328125,7990300,0.0,0.0
2021-11-10,149.31898980167068,150.65657408823077,148.99796902863181,149.4705810546875,6999200,0.0,0.0
2021-11-11,149.38138762843306,150.41577559943053,148.82851031261848,149.46163940429688,5815300,0.0,0.0
2021-11-12,149.49733227086182,149.57759766941209,147.77631367953546,148.79287719726562,8113400,0.0,0.0
2021-11-15,149.10497282267738,149.6221600640078,148.02598226623803,148.5253448486328,6492500,0.0,0.0
2021-11-16,148.97120246354845,148.9801283993998,147.2412581279684,147.4552764892578,9706100,0.0,0.0
2021-11-17,147.3215313889373,147.6336262083905,145.69858934398377,146.66165161132812,9909600,0.0,0.0
2021-11-18,146.59030625237727,147.00050471526617,144.95845194340032,145.39540100097656,8122500,0.0,0.0
2021-11-19,143.83489173619805,144.5571850340446,142.18519909778507,143.49603271484375,12193600,0.0,0.0
2021-11-22,146.38519698024632,148.00812516651015,145.3418830876607,146.55462646484375,14549900,0.0,0.0
2021-11-23,147.58016925939742,150.30883969825305,147.46424090525835,150.0591583251953,12354400,0.0,0.0
2021-11-24,150.21963380444038,151.09351836726648,148.4183498794795,148.88204956054688,9629800,0.0,0.0
2021-11-26,144.58398109241847,145.03875496938392,141.62346751266014,144.39671325683594,13619300,0.0,0.0
2021-11-29,145.62723050902432,146.93806395349284,142.51512702526043,143.77244567871094,12104400,0.0,0.0
2021-11-30,141.92662493629507,143.23745873314235,141.15081673397782,141.63235473632812,18922600,0.0,0.0
2021-12-01,143.5673560680819,145.59157042622144,140.71384612221195,140.79409790039062,12253400,0.0,0.0
2021-12-02,142.5240568529297,145.5737471981936,141.60558345683899,143.754638671875,12969900,0.0,0.0
2021-12-03,144.01325448902335,144.30752469136095,140.1699308032473,141.15081787109375,12681800,0.0,0.0
2021-12-06,143.57631576331104,145.00307801024616,142.19415599444582,142.818359375,11186500,0.0,0.0
2021-12-07,144.35211621097451,145.69861297372486,143.71007459528383,144.9674072265625,9851600,0.0,0.0
2021-12-08,145.04766447813813,145.5916160450244,142.82726933987516,143.30880737304688,11705700,0.0,0.0
2021-12-09,142.36358459766174,143.50498905408463,141.47186151566797,143.0858917236328,11189600,0.0,0.0
2021-12-10,143.85270544440084,144.1915508012989,141.89983065006132,142.51512145996094,10405400,0.0,0.0
2021-12-13,142.22978546192576,142.48837908494812,140.25015977323721,140.82086181640625,12069000,0.0,0.0
2021-12-14,140.40177025344812,143.46929925828124,140.26801725883521,141.89987182617188,12563600,0.0,0.0
2021-12-15,142.54190857513072,142.54190857513072,140.31260136317442,140.83871459960938,14014200,0.0,0.0
2021-12-16,143.02345201327816,144.29862298395543,141.51643796002924,143.04129028320312,19542800,0.0,0.0
2021-12-17,142.06927491426154,142.12277610214872,138.37752967073413,139.7864532470703,28082000,0.0,0.0
2021-12-20,137.78006439559334,137.94949387940008,135.39916650722324,137.27178955078125,15148000,0.0,0.0
2021-12-21,138.58263044611493,140.16096985538925,138.29727264605543,139.18899536132812,11291300,0.0,0.0
2021-12-22,138.8857916862676,140.05394608775956,138.43101806933305,139.73292541503906,7273000,0.0,0.0
2021-12-23,140.54442346928099,141.890919926252,140.18773981116968,140.23231506347656,8055200,0.0,0.0
2021-12-27,140.53550379510722,141.07052925431128,139.41192447822218,141.0348663330078,6188100,0.0,0.0
2021-12-28,141.0705456707484,142.8094024270783,140.9635432877774,141.46290588378906,6342300,0.0,0.0
2021-12-29,141.65019357439397,142.3457363747083,141.02597663501405,141.39158630371094,6398900,0.0,0.0
2021-12-30,141.88199532769937,142.88964630430962,141.222115649987,141.32020568847656,6948200,0.0,0.0
2021-12-31,141.29346403591148,142.04250786452585,140.85652860585765,141.2042999267578,5805900,0.0,0.0
2022-01-03,142.55082249476428,145.0298110535667,142.2387140389664,144.19158935546875,13120900,0.0,0.0
2022-01-04,146.51898383400675,150.32664433101783,146.44764437100898,149.65785217285156,20195800,0.0,0.0
2022-01-05,150.5459455243577,151.03035618035662,146.87692731344697,146.92178344726562,17539400,1.0,0.0
2022-01-06,149.72962048334253,150.14226409057565,147.00252614681173,148.48269653320312,14047500,0.0,0.0
2022-01-07,148.61720634321784,150.28575283662238,148.06999449086027,149.95384216308594,13913300,0.0,0.0
2022-01-10,151.66726556317536,151.88255308333098,148.49163775919132,150.09739685058594,12922500,0.0,0.0
2022-01-11,150.94062555020676,151.17387194242036,149.19134604944753,150.24989318847656,11854100,0.0,0.0
2022-01-12,151.1200722668103,152.13374973824253,149.971812702351,151.1021270751953,12568000,0.0,0.0
2022-01-13,151.0124048217435,152.3310957107685,150.6087270102025,150.91372680664062,13623400,0.0,0.0
2022-01-14,144.21261115005007,144.4548232829424,140.74992897736615,141.63803100585938,40158400,0.0,0.0
2022-01-18,139.7452341270361,139.7452341270361,135.04459347863929,135.699462890625,32324800,0.0,0.0
2022-01-19,135.9685835962169,136.5606379872775,133.25943479672728,133.60031127929688,22380000,0.0,0.0
2022-01-20,133.6541462152785,135.10739177724707,132.19192121422608,132.46104431152344,14860800,0.0,0.0
2022-01-21,132.3175245318056,132.32649028369337,129.41999884423763,130.14662170410156,20705400,0.0,0.0
2022-01-24,127.63482895550824,130.5054437056573,125.2037824359175,130.02999877929688,28471400,0.0,0.0
2022-01-25,128.8638122263015,131.73444076573537,126.29819720869814,131.44737243652344,18915900,0.0,0.0
2022-01-26,133.41194726222673,135.07152845299575,130.93604463603194,132.6942901611328,20709100,0.0,0.0
2022-01-27,134.0399011384233,134.9010924554884,129.29441736258735,130.3529510498047,17536800,0.0,0.0
2022-01-28,129.34821668802778,131.65367396618265,127.53613578143928,131.5191192626953,14117000,0.0,0.0
2022-01-31,130.64899376688012,133.4747527250798,129.7788366399328,133.3043212890625,13985700,0.0,0.0
2022-02-01,133.38500267063498,135.87884985950026,133.03514680423064,135.59178161621094,14584900,0.0,0.0
2022-02-02,135.00871874818094,135.40343081369807,132.82885032476105,134.50636291503906,12441100,0.0,0.0
2022-02-03,134.56020362018114,136.0403603847344,133.0262112761155,133.39401245117188,12474900,0.0,0.0
2022-02-04,133.75284189376575,137.6999355482182,133.45680781645615,136.856689453125,16654400,0.0,0.0
2022-02-07,137.4935740153377,137.80753950612325,135.32267176386145,137.3141632080078,12572300,0.0,0.0
2022-02-08,139.04552383242864,142.16731627675307,138.866112990924,139.89773559570312,20411400,0.0,0.0
2022-02-09,140.4718707795561,141.2254045926412,139.78113829498025,140.48085021972656,9131100,0.0,0.0
2022-02-10,140.53465982443993,142.66070635701823,139.24287986453473,139.89773559570312,16455600,0.0,0.0
2022-02-11,139.59275305387123,141.9071901534685,137.22449406398565,138.0767059326172,16830000,0.0,0.0
2022-02-14,137.0091412398775,137.86135278770834,134.84721856081174,136.79385375976562,17026500,0.0,0.0
2022-02-15,138.60596700346375,139.88878131736223,138.01391254675843,138.7943572998047,9500000,0.0,0.0
2022-02-16,137.91524667224485,140.03232781374226,137.91524667224485,139.04554748535156,9076500,0.0,0.0
2022-02-17,137.25140566676166,137.90626148202614,135.16123555879835,135.84300231933594,11367500,0.0,0.0
2022-02-18,136.47093842391266,138.27403990140297,135.5738705606135,136.4799041748047,11733300,0.0,0.0
2022-02-22,135.09843500652676,137.46669378146026,134.9279899106364,136.23770141601562,11333500,0.0,0.0
2022-02-23,137.35901344185453,137.52049275933598,132.7391198720352,133.385009765625,11799000,0.0,0.0
2022-02-24,128.22689316888548,130.0658851782874,125.39215520138974,129.67117309570312,25655100,0.0,0.0
2022-02-25,130.29909502708057,134.6767901730923,129.99409526708283,132.73912048339844,18367700,0.0,0.0
2022-02-28,128.77410781451724,130.12867550026303,126.37893801470638,127.20423889160156,31315300,0.0,0.0
2022-03-01,125.62535408072262,126.02006605693003,119.83030443198065,122.4048843383789,36840400,0.0,0.0
2022-03-02,123.15845620666198,125.62539313674434,122.54845655427278,124.9436264038086,19405600,0.0,0.0
2022-03-03,125.44595400060012,126.46861071355515,122.95210668851387,124.05549621582031,16640800,0.0,0.0
